image,split,class,spai
utagawa-hiroshige-iii_469.jpg,test,1,5.583359552474576e-09
yashima-gakutei_40.jpg,test,1,3.563633533314838e-26
tsukioka-yoshitoshi_3667.jpg,test,1,2.2159518266562372e-05
utagawa-kuniteru_318.jpg,test,1,5.219827302564825e-18
kitao-masayoshi_26.jpg,test,1,1.0
isoda-koryusai_265.jpg,test,1,1.0
katsukawa-shunei_729.jpg,test,1,0.6277206540107727
kikugawa-eizan_269.jpg,test,1,2.663082732112798e-08
utagawa-toyoshige_403.jpg,test,1,2.870602019977575e-11
kawanabe-kyosai_501.jpg,test,1,0.18256856501102448
utagawa-kunisada-ii_2188.jpg,test,1,4.033742948392389e-16
shibata-zeshin_nandin-tree-hana-kurabe-1890.jpg,test,1,4.191519735741167e-07
hosoda-eishi_425.jpg,test,1,5.293359084390659e-10
eishosai-choki_88.jpg,test,1,0.1745907962322235
utagawa-toyokuni-i_1323.jpg,test,1,6.129350177881115e-20
keisai-eisen_639.jpg,test,1,5.866887682373206e-17
utagawa-toyoshige_287.jpg,test,1,1.6839303660243915e-13
toyohara-kunichika_8797.jpg,test,1,2.3391838813169308e-11
utagawa-kuniyoshi_4686.jpg,test,1,1.6212723438074894e-12
shunkosai-hokushu_57.jpg,test,1,0.8374857902526855
hishikawa-moronobu_49.jpg,test,1,0.9998321533203125
hiroshige_113-aoi-slope-outside-toranomon-gate-1857.jpg,test,1,0.8526279330253601
suzuki-harunobu_523.jpg,test,1,1.3138878616277168e-16
ogata-gekko_nihon-hana-zue-1895.jpg,test,1,4.374592754174955e-05
teisai-hokuba_13.jpg,test,1,0.9999567270278931
utagawa-kunisada_7823.jpg,test,1,0.835689127445221
utagawa-toyoharu_162.jpg,test,1,0.9662913680076599
tsukioka-yoshitoshi_2841.jpg,test,1,1.3439497254533166e-29
utagawa-kuniyasu_361.jpg,test,1,0.1272459179162979
utagawa-toyoharu_55.jpg,test,1,5.77505878566378e-21
kikugawa-eizan_344.jpg,test,1,0.0006607679533772171
utagawa-sadahide_113.jpg,test,1,0.11387240141630173
suzuki-harunobu_697.jpg,test,1,3.439387885606493e-09
tsukioka-yoshitoshi_taira.jpg,test,1,4.5103623182686165e-24
kitagawa-utamaro_367.jpg,test,1,0.017247982323169708
torii-kiyonobu-i_88.jpg,test,1,2.9574027848866535e-07
utagawa-kunikazu_135.jpg,test,1,8.379625045606039e-26
shunkosai-hokushu_59.jpg,test,1,4.497313188522867e-09
tsukioka-yoshitoshi_1928.jpg,test,1,2.990307674462919e-20
utagawa-sadahide_11.jpg,test,1,1.930297691461235e-20
ochiai-yoshiiku_1339.jpg,test,1,0.841874897480011
utagawa-kunisada_2477.jpg,test,1,1.7121492307180206e-24
shunkosai-hokushu_25.jpg,test,1,6.728557915299646e-22
hasegawa-sadanobu-i_57.jpg,test,1,0.01823560707271099
utagawa-kunisada_28835.jpg,test,1,6.064155525387777e-14
tsukioka-yoshitoshi_3091.jpg,test,1,1.5113517398300177e-14
hiroshige_untitled-two-rabbits-pampas-grass-and-full-moon-1851.jpg,test,1,0.9999687671661377
torii-kiyomine_52.jpg,test,1,1.5965797769003648e-25
ochiai-yoshiiku_1029.jpg,test,1,0.13287420570850372
toyohara-kunichika_6812.jpg,test,1,2.280280565064574e-12
katsushika-hokusai_253.jpg,test,1,0.8970043659210205
katsukawa-shunei_175.jpg,test,1,0.9940547347068787
utagawa-toyoharu_4.jpg,test,1,4.575036200549221e-06
keisai-eisen_251.jpg,test,1,4.665321026894348e-24
utagawa-toyoshige_307.jpg,test,1,0.1347370743751526
eishosai-choki_19.jpg,test,1,2.0756638630103907e-09
utagawa-hiroshige_3255.jpg,test,1,0.9952310919761658
hiroshige_37-kilns-and-the-hashiba-ferry-on-the-sumida-river.jpg,test,1,0.7923822999000549
utagawa-sadahide_236.jpg,test,1,3.0949026525511613e-31
utagawa-toyokuni-i_5660.jpg,test,1,0.0005595293478108943
kitao-shigemasa_213.jpg,test,1,0.9971617460250854
katsukawa-shunsho_500.jpg,test,1,0.999967098236084
utagawa-sadahide_89.jpg,test,1,7.612125137843732e-24
utagawa-kunisada-ii_2041.jpg,test,1,1.2379596679695976e-19
utagawa-hiroshige_6570.jpg,test,1,0.013181517831981182
kobayashi-kiyochika_1086.jpg,test,1,0.03731608763337135
utagawa-hirosada_402.jpg,test,1,0.0
utagawa-kunisada_1801.jpg,test,1,5.137944736333111e-09
tsukioka-yoshitoshi_2874.jpg,test,1,3.1624709725520827e-19
teisai-hokuba_85.jpg,test,1,4.947211124919568e-14
kawanabe-kyosai_541.jpg,test,1,0.0877457708120346
kubo-shunman_442.jpg,test,1,3.3995592799151986e-12
totoya-hokkei_218.jpg,test,1,1.0
utagawa-yoshitora_766.jpg,test,1,1.0635235369724691e-24
toyota-hokkei_inr-and-fan-1830.jpg,test,1,8.664146161870303e-18
utagawa-kuniyoshi_3454.jpg,test,1,0.48883646726608276
tsukioka-yoshitoshi_4596.jpg,test,1,3.5320211800597806e-17
hishikawa-moronobu_72.jpg,test,1,0.9998754262924194
utagawa-toyokuni-i_3569.jpg,test,1,3.0929543987074174e-24
utagawa-hirosada_250.jpg,test,1,2.5806273242778843e-06
yashima-gakutei_251.jpg,test,1,2.5223199519156837e-14
kikugawa-eizan_634.jpg,test,1,7.029173738567647e-38
utagawa-toyohiro_131.jpg,test,1,3.522281622281298e-05
utagawa-sadahide_9.jpg,test,1,6.25023366396249e-11
utagawa-hiroshige_2777.jpg,test,1,1.1993103177232456e-09
kikugawa-eizan_409.jpg,test,1,5.734942448503647e-16
eishosai-choki_122.jpg,test,1,0.9989776611328125
