image,split,class,spai
0-21544524-56801.jpg,test,1,1.0
0-216795686-262666.jpg,test,1,1.0
0-230824691-917075.jpg,test,1,1.0
0-229898670-499614.jpg,test,1,1.0
0-237328376-855732.jpg,test,1,1.0
0-132352616-693653.jpg,test,1,0.9999990463256836
0-102572136-362337.jpg,test,1,1.0
0-180670637-718479.jpg,test,1,1.0
0-182213377-830933.jpg,test,1,0.9999996423721313
0-116107922-19581.jpg,test,1,1.0
0-238516478-397201.jpg,test,1,0.9999997615814209
0-115860080-628113.jpg,test,1,1.0
0-122486869-940235.jpg,test,1,1.0
0-19965687-728900.jpg,test,1,1.0
0-164922014-359390.jpg,test,1,1.0
0-156199438-420871.jpg,test,1,1.0
0-126543674-199979.jpg,test,1,0.9997584223747253
0-130128361-857320.jpg,test,1,1.0
0-125067556-918809.jpg,test,1,0.999998927116394
0-160996716-783673.jpg,test,1,1.0
0-146322393-71614.jpg,test,1,1.0
0-14538847-818091.jpg,test,1,1.0
0-113454814-632179.jpg,test,1,1.0
0-211518471-11683.jpg,test,1,1.0
0-13166144-990427.jpg,test,1,0.9999998807907104
0-105330874-643173.jpg,test,1,0.0024481182917952538
0-112534246-932817.jpg,test,1,1.0
0-166585664-911149.jpg,test,1,1.0
0-216444226-979643.jpg,test,1,1.0
0-132989986-319657.jpg,test,1,1.0
0-113412855-7559.jpg,test,1,1.0
0-140397462-303746.jpg,test,1,1.0
0-120505508-254553.jpg,test,1,0.9999994039535522
0-233037744-549496.jpg,test,1,1.0
0-215723986-471784.jpg,test,1,0.9991699457168579
0-140397462-254729.jpg,test,1,0.9949883818626404
0-112280866-370626.jpg,test,1,1.0
0-195137881-934863.jpg,test,1,1.0
0-109751325-613883.jpg,test,1,0.9993552565574646
0-129330189-842636.jpg,test,1,0.9794802665710449
0-235479432-438173.jpg,test,1,1.0
0-218330231-902749.jpg,test,1,1.0
0-140397462-890004.jpg,test,1,1.0
0-136175043-317263.jpg,test,1,1.0
0-174586676-632960.jpg,test,1,1.0
0-123905584-356128.jpg,test,1,0.9986227750778198
0-166534975-278475.jpg,test,1,1.0
