image,split,class,spai
2-111339312-764342.jpg,test,1,1.0
2-163963158-861892.jpg,test,1,1.0
2-199390256-241646.jpg,test,1,1.0
2-119003291-706983.jpg,test,1,1.0
2-212629166-677910.jpg,test,1,1.0
2-13543966-705246.jpg,test,1,1.0
2-207352213-782477.jpg,test,1,1.0
2-166547706-324661.jpg,test,1,1.0
2-121041272-546979.jpg,test,1,1.0
2-166547706-814636.jpg,test,1,1.0
2-147964693-664874.jpg,test,1,1.0
2-159190846-379983.jpg,test,1,1.0
2-134320038-616971.jpg,test,1,1.0
2-171936668-839478.jpg,test,1,1.0
2-211580015-827395.jpg,test,1,1.0
2-17792743-982496.jpg,test,1,1.0
2-17137803-173507.jpg,test,1,1.0
2-144003930-75242.jpg,test,1,1.0
2-103485483-958442.jpg,test,1,1.0
2-151956563-221670.jpg,test,1,1.0
2-113844396-328362.jpg,test,1,1.0
2-136421692-920910.jpg,test,1,1.0
2-201635264-837687.jpg,test,1,1.0
2-162997748-86332.jpg,test,1,1.0
2-162026710-685970.jpg,test,1,1.0
2-197609096-185945.jpg,test,1,1.0
2-129623852-976302.jpg,test,1,1.0
2-213823461-688803.jpg,test,1,1.0
2-181925053-933558.jpg,test,1,1.0
2-223434430-170248.jpg,test,1,1.0
2-215042710-92538.jpg,test,1,1.0
2-121679597-485638.jpg,test,1,1.0
2-220226465-998609.jpg,test,1,1.0
2-183078065-736269.jpg,test,1,1.0
2-144570659-27246.jpg,test,1,1.0
2-207352213-745719.jpg,test,1,1.0
2-125700407-340985.jpg,test,1,1.0
2-16537419-892388.jpg,test,1,1.0
2-22030070-776822.jpg,test,1,1.0
2-19469135-827349.jpg,test,1,1.0
2-129623852-605923.jpg,test,1,1.0
2-232841421-775268.jpg,test,1,1.0
2-13583387-785638.jpg,test,1,1.0
2-199390256-828699.jpg,test,1,1.0
2-152401927-649111.jpg,test,1,1.0
2-190842178-206681.jpg,test,1,1.0
2-132026609-492593.jpg,test,1,1.0
2-125258028-836306.jpg,test,1,0.999923825263977
2-181925053-405004.jpg,test,1,1.0
2-105971262-48903.jpg,test,1,1.0
2-231182485-485896.jpg,test,1,1.0
2-200260578-959037.jpg,test,1,1.0
2-140850664-618475.jpg,test,1,1.0
2-12803382-91390.jpg,test,1,1.0
2-181925053-74014.jpg,test,1,1.0
2-12803382-85684.jpg,test,1,1.0
2-200123105-381195.jpg,test,1,1.0
2-109295524-763589.jpg,test,1,1.0
2-166760219-710263.jpg,test,1,1.0
2-228692248-4355.jpg,test,1,1.0
2-213598496-343335.jpg,test,1,1.0
2-163963158-868494.jpg,test,1,1.0
2-112876459-796579.jpg,test,1,1.0
2-176825183-105540.jpg,test,1,1.0
2-148086665-551674.jpg,test,1,1.0
2-178100595-871415.jpg,test,1,1.0
2-152980421-6190.jpg,test,1,1.0
2-104027823-879807.jpg,test,1,1.0
2-152801263-241549.jpg,test,1,1.0
2-176957877-313856.jpg,test,1,1.0
2-204566580-641664.jpg,test,1,1.0
2-166223696-502727.jpg,test,1,1.0
2-144570659-707254.jpg,test,1,1.0
2-128972734-778577.jpg,test,1,1.0
2-235099311-604728.jpg,test,1,1.0
2-188074219-801755.jpg,test,1,1.0
2-154414321-895562.jpg,test,1,1.0
2-161254437-13447.jpg,test,1,1.0
2-179592940-320522.jpg,test,1,1.0
2-228692248-569945.jpg,test,1,1.0
2-115251741-897666.jpg,test,1,1.0
2-144570659-124849.jpg,test,1,1.0
2-132026609-30903.jpg,test,1,1.0
2-112876459-422545.jpg,test,1,1.0
2-151350730-954875.jpg,test,1,1.0
2-140403647-810074.jpg,test,1,1.0
2-100145525-402268.jpg,test,1,1.0
2-176825183-502925.jpg,test,1,1.0
2-189302155-170799.jpg,test,1,1.0
2-200123105-144488.jpg,test,1,1.0
2-133090253-805170.jpg,test,1,1.0
2-213598496-157450.jpg,test,1,1.0
2-220205639-812240.jpg,test,1,1.0
2-193318179-287324.jpg,test,1,1.0
2-156703371-181176.jpg,test,1,1.0
2-236360014-653772.jpg,test,1,1.0
2-158677854-291492.jpg,test,1,1.0
2-195211598-234294.jpg,test,1,1.0
2-168392936-236351.jpg,test,1,1.0
2-143128791-468356.jpg,test,1,1.0
2-166408322-813168.jpg,test,1,1.0
2-176358143-836231.jpg,test,1,1.0
2-218590427-31552.jpg,test,1,1.0
2-107395659-149905.jpg,test,1,1.0
2-153272198-243070.jpg,test,1,1.0
2-145372758-348661.jpg,test,1,1.0
2-168857968-534855.jpg,test,1,1.0
2-232841421-464781.jpg,test,1,1.0
2-211229269-773808.jpg,test,1,1.0
2-197609096-868856.jpg,test,1,1.0
2-143128791-903323.jpg,test,1,1.0
2-200260578-86984.jpg,test,1,1.0
2-170188719-134362.jpg,test,1,1.0
2-112946967-918004.jpg,test,1,1.0
2-188074219-477667.jpg,test,1,1.0
2-112143122-693727.jpg,test,1,1.0
2-110943521-354008.jpg,test,1,1.0
2-206450396-420829.jpg,test,1,1.0
2-190842178-17151.jpg,test,1,1.0
2-206450396-357106.jpg,test,1,1.0
2-220205639-192262.jpg,test,1,1.0
2-115672323-830190.jpg,test,1,1.0
2-147964693-540409.jpg,test,1,1.0
2-230640278-726356.jpg,test,1,1.0
2-159190846-217784.jpg,test,1,1.0
2-228338937-819125.jpg,test,1,1.0
2-197609096-278753.jpg,test,1,1.0
2-18256475-104683.jpg,test,1,1.0
2-182002913-97871.jpg,test,1,1.0
2-144450720-342080.jpg,test,1,1.0
2-212392951-479953.jpg,test,1,1.0
2-168857968-795787.jpg,test,1,1.0
2-130094034-984161.jpg,test,1,1.0
2-189743595-324477.jpg,test,1,1.0
2-182002913-534684.jpg,test,1,1.0
2-155381462-837985.jpg,test,1,1.0
2-163654235-686582.jpg,test,1,1.0
2-146076682-397504.jpg,test,1,1.0
2-155249794-490211.jpg,test,1,1.0
2-162997748-52605.jpg,test,1,1.0
2-183078065-384462.jpg,test,1,1.0
2-144450720-367605.jpg,test,1,1.0
2-232846129-981811.jpg,test,1,1.0
2-140850664-11059.jpg,test,1,1.0
2-181887078-485087.jpg,test,1,1.0
2-182607501-904065.jpg,test,1,1.0
2-14257246-209284.jpg,test,1,1.0
2-119003291-84301.jpg,test,1,1.0
2-154966917-209215.jpg,test,1,1.0
2-128418776-6281.jpg,test,1,1.0
2-200123105-881437.jpg,test,1,1.0
2-132727322-916167.jpg,test,1,1.0
2-163105828-194571.jpg,test,1,1.0
2-236360014-180133.jpg,test,1,1.0
2-153272198-757024.jpg,test,1,1.0
2-193318179-53930.jpg,test,1,1.0
2-182719946-518826.jpg,test,1,1.0
2-216102557-737980.jpg,test,1,1.0
2-237180471-710080.jpg,test,1,1.0
2-159244199-23301.jpg,test,1,1.0
2-181326672-845618.jpg,test,1,1.0
2-182719946-802010.jpg,test,1,1.0
2-113159558-784445.jpg,test,1,1.0
2-215042710-481721.jpg,test,1,1.0
2-1884249-397633.jpg,test,1,1.0
2-190247726-880620.jpg,test,1,1.0
2-203075201-687364.jpg,test,1,1.0
2-121775452-982905.jpg,test,1,1.0
2-227880035-850742.jpg,test,1,1.0
2-113844396-356398.jpg,test,1,1.0
2-121679597-698986.jpg,test,1,1.0
2-171473175-804945.jpg,test,1,1.0
2-220174626-51442.jpg,test,1,1.0
2-218590427-62393.jpg,test,1,1.0
2-163233016-592936.jpg,test,1,1.0
2-199041792-104284.jpg,test,1,1.0
2-100974861-986437.jpg,test,1,1.0
2-136824861-682451.jpg,test,1,1.0
2-120942481-102431.jpg,test,1,1.0
2-165028654-42257.jpg,test,1,1.0
2-196936322-838085.jpg,test,1,1.0
2-15552115-803621.jpg,test,1,1.0
2-173071148-573391.jpg,test,1,1.0
2-202555407-941945.jpg,test,1,1.0
2-22062722-671857.jpg,test,1,1.0
2-104027823-621151.jpg,test,1,1.0
2-223481211-292650.jpg,test,1,1.0
2-181925053-916933.jpg,test,1,1.0
2-109295524-956302.jpg,test,1,1.0
2-204719079-492822.jpg,test,1,1.0
2-166223696-44692.jpg,test,1,1.0
2-212932975-798531.jpg,test,1,1.0
2-230883204-584391.jpg,test,1,1.0
2-176825183-468874.jpg,test,1,1.0
2-136421692-71523.jpg,test,1,1.0
2-138980395-120035.jpg,test,1,1.0
2-170728368-171276.jpg,test,1,1.0
2-163654235-365725.jpg,test,1,1.0
2-10885537-928399.jpg,test,1,1.0
2-15552115-726362.jpg,test,1,1.0
2-19984045-841165.jpg,test,1,1.0
2-14257246-453644.jpg,test,1,1.0
2-222448551-73361.jpg,test,1,1.0
2-1884249-414429.jpg,test,1,1.0
2-100974861-882712.jpg,test,1,1.0
2-10885537-293715.jpg,test,1,1.0
2-13155008-177173.jpg,test,1,1.0
2-189743595-877065.jpg,test,1,1.0
2-147653599-276967.jpg,test,1,1.0
2-176957877-634754.jpg,test,1,1.0
2-182455029-184395.jpg,test,1,1.0
2-201635264-321000.jpg,test,1,1.0
2-112143122-775382.jpg,test,1,1.0
2-1884249-900178.jpg,test,1,1.0
2-152625717-189001.jpg,test,1,1.0
2-224791014-989160.jpg,test,1,1.0
2-111339312-53692.jpg,test,1,1.0
2-147653599-528917.jpg,test,1,1.0
2-148231001-633011.jpg,test,1,1.0
2-233635682-41035.jpg,test,1,1.0
2-229895963-150582.jpg,test,1,1.0
2-110943521-848388.jpg,test,1,1.0
2-11930189-514546.jpg,test,1,1.0
2-127144748-568639.jpg,test,1,1.0
2-167785083-808234.jpg,test,1,1.0
2-112946967-520189.jpg,test,1,1.0
2-190247726-714636.jpg,test,1,1.0
2-171936668-142772.jpg,test,1,1.0
2-128972734-11600.jpg,test,1,1.0
2-147653599-532206.jpg,test,1,1.0
2-146471234-78966.jpg,test,1,1.0
2-153272198-288422.jpg,test,1,1.0
2-125700407-484555.jpg,test,1,1.0
2-182566025-754706.jpg,test,1,1.0
2-103485483-267576.jpg,test,1,1.0
2-121728520-496062.jpg,test,1,1.0
2-228197890-520938.jpg,test,1,1.0
2-140188700-444150.jpg,test,1,1.0
2-108114962-905957.jpg,test,1,1.0
2-190752012-774957.jpg,test,1,1.0
2-163233016-386035.jpg,test,1,1.0
2-157802711-696580.jpg,test,1,1.0
2-229895963-477723.jpg,test,1,1.0
2-154048963-164780.jpg,test,1,1.0
2-168857968-126798.jpg,test,1,1.0
2-215042710-194049.jpg,test,1,1.0
2-150900700-328008.jpg,test,1,1.0
2-163963158-624634.jpg,test,1,1.0
2-140403647-177101.jpg,test,1,1.0
2-214462576-106853.jpg,test,1,1.0
2-162997748-816563.jpg,test,1,1.0
2-218590427-706404.jpg,test,1,1.0
2-140403647-919091.jpg,test,1,1.0
2-112143122-577189.jpg,test,1,1.0
2-155381462-192569.jpg,test,1,1.0
2-232846129-826850.jpg,test,1,1.0
2-232841421-941692.jpg,test,1,1.0
2-148086665-368235.jpg,test,1,1.0
2-151953301-19982.jpg,test,1,1.0
2-155249794-966831.jpg,test,1,1.0
2-13543966-739257.jpg,test,1,1.0
2-127144748-770742.jpg,test,1,1.0
2-176957877-462900.jpg,test,1,1.0
2-171936668-717357.jpg,test,1,1.0
2-130074663-773016.jpg,test,1,1.0
2-21796177-551244.jpg,test,1,1.0
2-121679597-180280.jpg,test,1,1.0
2-148231001-720376.jpg,test,1,1.0
2-159190846-316846.jpg,test,1,1.0
2-186915497-530275.jpg,test,1,1.0
2-127301865-639826.jpg,test,1,1.0
2-112876459-800041.jpg,test,1,1.0
2-223586812-345957.jpg,test,1,1.0
2-148086665-92617.jpg,test,1,1.0
2-203070046-36577.jpg,test,1,1.0
2-183944374-694896.jpg,test,1,1.0
2-16976227-30211.jpg,test,1,1.0
2-22062722-166216.jpg,test,1,1.0
2-230883204-181730.jpg,test,1,1.0
2-218247218-534469.jpg,test,1,1.0
2-121930394-684238.jpg,test,1,1.0
2-203070046-161632.jpg,test,1,1.0
2-174366479-672440.jpg,test,1,1.0
2-132727322-465289.jpg,test,1,1.0
2-223454491-603858.jpg,test,1,1.0
2-178330500-195902.jpg,test,1,1.0
2-124239376-825290.jpg,test,1,1.0
2-108562093-955677.jpg,test,1,0.9999997615814209
2-187872649-385791.jpg,test,1,1.0
2-237180471-474760.jpg,test,1,1.0
2-100145525-612469.jpg,test,1,1.0
2-146076682-585035.jpg,test,1,1.0
2-124483760-488204.jpg,test,1,1.0
2-209049351-568346.jpg,test,1,1.0
2-136824861-550251.jpg,test,1,1.0
2-145372758-451826.jpg,test,1,1.0
2-100974861-452718.jpg,test,1,1.0
2-115251741-325504.jpg,test,1,1.0
2-212629166-34744.jpg,test,1,1.0
2-168392936-756188.jpg,test,1,1.0
2-166760219-436199.jpg,test,1,1.0
2-230640278-834761.jpg,test,1,1.0
2-115672323-902763.jpg,test,1,1.0
2-130074663-35869.jpg,test,1,1.0
2-130094034-501480.jpg,test,1,1.0
